id,release,n_0047,n_0050,n_0052,n_0061,n_0067,n_0075,n_0078,n_0091,n_0108,n_0109,o_0176,o_0264,c_0466,c_0500,c_0638,c_0699,c_0738,c_0761,c_0770,c_0838,c_0870,c_0980,c_1145,c_1158,c_1189,c_1223,c_1227,c_1244,c_1259,service_a,service_b
11942,b,1,1,1,1,0.1428571428571428,1,0.0666666666666666,1,0.0666666666666666,0.0,59,2,a,f,b,c,b,b,d,a,a,a,c,k,a,c,b,b,a,0,0
5076,a,1,1,1,1,0.7142857142857143,1,0.5,1,0.5,0.125,243,7,a,h,e,b,a,b,b,a,b,c,b,g,b,c,a,f,j,1,1
7484,b,1,1,1,1,0.2142857142857142,1,0.1,1,0.1,0.0,77,4,b,a,b,c,a,a,d,a,a,a,c,e,a,c,b,b,n,1,1
16372,a,1,1,1,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0.125,108,4,a,a,d,b,a,c,d,b,a,a,b,e,a,c,a,d,b,1,1
15525,b,1,1,1,1,0.2857142857142857,1,0.2666666666666666,1,0.2666666666666666,0.0,117,4,b,a,b,c,a,b,b,a,b,c,b,e,b,c,a,b,d,1,0
6620,a,1,1,1,1,0.8571428571428571,1,0.3666666666666665,1,0.3666666666666665,0.0,333,7,a,a,b,c,b,a,a,a,b,c,b,g,b,c,a,b,a,0,0
8552,a,1,1,1,1,0.7857142857142857,1,0.2333333333333333,1,0.2333333333333333,0.0625,215,5,b,b,b,b,a,b,d,b,a,b,a,c,a,c,a,a,j,1,1
11143,a,1,1,1,1,0.8571428571428571,1,0.7333333333333333,1,0.7333333333333333,0.0625,333,8,a,h,d,c,a,b,d,b,b,c,b,g,a,c,a,d,j,1,1
8923,b,1,1,1,1,0.7857142857142857,1,0.8333333333333334,1,0.8333333333333334,0.125,322,4,a,a,e,b,a,c,c,b,b,c,b,e,b,c,a,f,e,0,0
12192,a,1,1,1,1,0.6428571428571429,1,0.5666666666666667,1,0.5666666666666667,0.25,131,0,a,h,d,b,a,b,d,b,b,a,b,j,a,c,a,d,d,1,0
13419,c,1,1,1,1,0.2142857142857142,1,0.4333333333333333,1,0.4333333333333333,0.1875,19,0,b,h,d,b,a,b,d,b,b,c,b,j,a,c,a,d,e,0,0
3380,b,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.125,352,4,b,a,d,b,a,b,b,a,b,b,b,e,b,c,a,d,e,0,0
17997,b,1,1,1,1,0.7142857142857143,1,0.8,1,0.8,0.1875,182,7,a,h,d,b,a,c,c,a,b,c,b,g,b,c,a,d,b,0,0
15323,a,1,1,1,1,0.3571428571428571,1,0.7,1,0.7,0.0625,101,7,a,g,e,c,a,b,b,b,b,c,b,g,b,c,a,a,B,0,0
13287,a,1,1,1,1,0.0714285714285714,1,0.0666666666666666,1,0.0666666666666666,0.0,23,1,a,f,b,c,b,b,b,b,a,b,c,i,b,c,b,b,n,1,0
13509,a,1,1,1,1,0.2857142857142857,1,0.4333333333333333,1,0.4333333333333333,0.1875,53,4,a,a,d,b,a,b,d,a,a,a,a,e,a,c,a,d,n,1,1
13982,a,1,1,1,1,0.7142857142857143,1,0.5333333333333333,1,0.5333333333333333,0.0,280,9,b,i,d,c,a,b,b,a,b,b,b,d,b,c,a,d,n,1,1
17759,b,1,1,1,1,0.8571428571428571,1,0.8333333333333334,1,0.8333333333333334,0.0625,364,4,b,a,b,c,a,b,b,b,b,b,b,e,b,c,a,a,p,0,0
8750,b,1,1,1,1,0.4285714285714285,1,0.2,1,0.2,0.125,123,0,c,h,d,b,a,b,b,b,a,c,a,j,b,c,a,d,p,0,0
8870,a,1,1,1,1,0.4285714285714285,1,0.5666666666666667,1,0.5666666666666667,0.0,205,6,b,a,c,c,a,c,c,a,b,c,b,f,b,a,a,c,u,0,0
6926,a,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.25,266,7,a,b,d,b,a,b,b,a,b,d,b,g,b,a,a,d,e,1,0
4095,b,1,1,1,1,0.2142857142857142,1,0.2666666666666666,1,0.2666666666666666,0.1875,27,0,c,d,b,b,a,b,b,b,a,c,a,j,b,c,a,b,i,1,0
12788,a,1,1,1,1,0.8571428571428571,1,0.5,1,0.5,0.125,285,5,a,g,d,b,a,b,b,a,a,d,a,h,b,c,a,d,d,0,0
12124,b,1,1,1,1,0.3571428571428571,1,0.7666666666666667,1,0.7666666666666667,0.1875,79,6,c,b,d,b,a,b,b,a,b,a,b,c,b,c,a,d,n,1,1
7096,a,1,1,1,1,0.0714285714285714,1,0.0333333333333333,1,0.0333333333333333,0.0,40,2,b,e,b,c,a,c,c,b,a,c,c,k,b,c,b,b,i,1,1
11534,a,1,1,1,1,0.2857142857142857,1,0.3666666666666665,1,0.3666666666666665,0.0,118,7,a,b,e,c,a,c,c,b,b,c,b,f,b,c,b,f,p,1,1
2275,a,1,1,1,1,0.2857142857142857,1,0.4666666666666667,1,0.4666666666666667,0.25,48,4,a,a,b,a,a,c,c,b,a,c,c,e,b,c,a,a,p,0,0
2784,a,1,1,1,1,0.1428571428571428,1,0.0333333333333333,1,0.0333333333333333,0.0,48,1,a,f,b,c,a,c,c,b,a,c,c,i,b,a,b,b,h,0,0
3803,c,1,1,1,1,0.4285714285714285,1,0.8666666666666667,1,0.8666666666666667,0.0625,118,4,a,a,d,b,a,b,b,a,a,c,b,e,b,c,a,d,v,1,1
17259,a,1,1,1,1,0.7857142857142857,1,0.1666666666666666,1,0.1666666666666666,0.0,325,5,b,a,d,c,a,a,d,b,b,a,b,b,a,c,b,d,b,0,0
6780,c,1,1,1,1,1.0,1,0.4,1,0.4,0.0,369,7,b,a,b,c,a,b,d,a,b,a,b,g,a,c,a,b,n,1,1
6444,b,1,1,1,1,0.9285714285714286,1,0.6,1,0.6,0.125,352,5,b,a,d,b,a,b,b,a,a,a,a,c,b,c,a,d,h,0,0
13613,c,1,1,1,1,0.5,1,0.5333333333333333,1,0.5333333333333333,0.0,221,6,a,a,e,c,a,c,c,a,b,c,b,b,b,a,a,f,p,0,0
18290,b,1,1,1,1,0.5,1,0.2666666666666666,1,0.2666666666666666,0.0625,190,4,a,i,e,b,a,b,b,b,a,c,c,e,b,c,b,f,b,1,1
5914,c,1,1,1,1,0.7857142857142857,1,0.5333333333333333,1,0.5333333333333333,0.0625,275,5,a,a,d,c,a,b,d,a,b,c,b,c,a,a,a,d,B,0,0
12587,a,1,1,1,1,0.7857142857142857,1,0.8333333333333334,1,0.8333333333333334,0.0,369,7,b,a,b,b,a,b,b,a,b,c,b,g,b,a,a,b,h,1,1
11257,b,1,1,1,1,0.4285714285714285,1,0.3666666666666665,1,0.3666666666666665,0.0625,157,0,a,i,d,c,a,b,d,b,b,a,b,j,a,c,a,d,n,1,0
9778,c,1,1,1,1,0.8571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0,345,7,a,a,d,c,a,b,b,a,b,c,b,f,b,c,b,d,B,0,0
17403,b,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.0,369,7,a,a,d,a,a,b,b,a,b,d,b,g,b,c,a,d,b,0,0
2436,c,1,1,1,1,1.0,1,0.4333333333333333,1,0.4333333333333333,0.0625,369,7,a,a,d,b,a,a,a,a,b,d,b,g,b,c,a,d,b,0,0
164,b,1,1,1,1,0.6428571428571429,1,0.7333333333333333,1,0.7333333333333333,0.0,340,7,a,a,b,a,a,b,b,a,b,b,b,g,b,c,a,b,n,1,1
11940,b,1,1,1,1,0.1428571428571428,1,0.0333333333333333,1,0.0333333333333333,0.0,71,1,b,f,b,c,a,b,b,b,a,c,c,i,b,c,b,b,h,0,0
16194,b,1,1,1,1,0.0714285714285714,1,0.3,1,0.3,0.0,66,8,a,a,b,c,a,b,b,a,b,c,b,h,b,c,a,b,n,1,1
17318,a,1,1,1,1,0.9285714285714286,1,0.3333333333333333,1,0.3333333333333333,0.0,369,7,a,a,d,c,a,b,b,a,b,b,b,d,b,c,a,d,n,1,1
6843,b,1,1,1,1,0.3571428571428571,1,0.7333333333333333,1,0.7333333333333333,0.0,144,4,b,a,d,b,a,b,b,a,b,c,b,e,b,a,a,d,e,1,1
13976,c,1,1,1,1,0.5,1,0.5333333333333333,1,0.5333333333333333,0.0625,112,5,b,a,b,b,a,c,c,a,b,c,b,b,b,c,a,a,C,0,1
11620,b,1,1,1,1,0.5,1,0.9666666666666668,1,0.9666666666666668,0.0,223,4,a,h,b,c,b,c,c,b,b,c,b,e,b,c,a,b,a,0,0
3316,a,1,1,1,1,0.6428571428571429,1,0.0,1,0.0,0.0,208,0,b,h,b,c,b,b,b,b,a,c,c,j,b,c,b,b,G,1,0
12975,a,1,1,1,1,0.8571428571428571,1,0.7666666666666667,1,0.7666666666666667,0.0625,324,5,a,a,d,b,a,b,b,a,b,c,b,c,b,c,a,d,w,0,0
10534,a,1,1,1,1,0.6428571428571429,1,0.3333333333333333,1,0.3333333333333333,0.0625,169,7,c,d,d,c,a,c,c,b,b,c,b,h,b,c,a,d,n,1,1
3939,b,1,1,1,1,0.5714285714285714,1,0.5,1,0.5,0.0625,264,7,b,a,d,c,a,c,c,a,a,c,c,g,b,c,a,d,n,1,0
7079,c,1,1,1,1,0.5714285714285714,1,0.6333333333333333,1,0.6333333333333333,0.0625,170,5,c,a,e,c,a,a,a,a,a,d,a,c,b,a,a,a,B,0,0
2018,a,1,1,1,1,0.5714285714285714,1,0.7666666666666667,1,0.7666666666666667,0.125,187,2,a,a,b,b,a,b,b,b,a,b,c,k,b,c,a,a,i,1,1
13528,a,1,1,1,1,0.6428571428571429,1,0.4,1,0.4,0.0,242,6,b,a,d,c,a,c,c,a,a,a,c,b,b,c,a,d,b,0,0
9448,a,1,1,1,1,0.2857142857142857,1,0.7333333333333333,1,0.7333333333333333,0.1875,50,4,b,h,e,b,a,c,c,b,b,c,b,e,b,a,a,f,e,0,0
8461,b,1,1,1,1,0.7857142857142857,1,0.6,1,0.6,0.0,363,5,a,a,d,c,a,c,c,a,a,c,c,b,b,c,a,d,n,1,0
17385,a,1,1,1,1,0.2142857142857142,1,0.2,1,0.2,0.0,95,5,b,b,b,b,a,b,b,a,a,b,a,c,b,c,b,b,p,1,1
17309,c,1,1,1,1,0.0714285714285714,1,0.6,1,0.6,0.125,30,0,a,h,d,b,a,b,b,b,a,c,c,j,b,a,a,d,e,0,0
7656,a,1,1,1,1,0.1428571428571428,1,0.7,1,0.7,0.0625,56,0,b,b,d,b,a,b,b,b,a,b,c,j,b,c,a,d,p,0,0
16575,c,1,1,1,1,0.2142857142857142,1,0.9666666666666668,1,0.9666666666666668,0.3125,89,4,b,a,b,b,a,c,c,b,b,a,b,e,b,c,a,a,e,0,0
16199,a,1,1,1,1,0.9285714285714286,1,0.4666666666666667,1,0.4666666666666667,0.0,369,7,b,a,d,c,a,b,b,a,b,b,b,d,b,c,a,d,j,0,1
17939,b,1,1,1,1,0.2857142857142857,1,0.1,1,0.1,0.0,117,4,c,f,b,c,a,b,b,a,a,a,c,e,b,c,b,a,m,1,1
9207,a,1,1,1,1,0.7142857142857143,1,0.8666666666666667,1,0.8666666666666667,0.0,330,5,a,a,e,c,a,c,c,a,b,c,b,c,b,c,a,f,p,0,0
16838,a,1,1,1,1,0.8571428571428571,1,0.8666666666666667,1,0.8666666666666667,0.0625,350,1,c,a,d,b,a,b,b,a,a,c,c,i,b,c,a,d,w,0,0
17581,a,1,1,1,1,0.0,1,0.1666666666666666,1,0.1666666666666666,0.0625,2,0,c,e,b,c,a,c,c,b,a,c,c,j,b,c,a,b,c,0,0
222,a,1,1,1,1,0.5,1,0.2666666666666666,1,0.2666666666666666,0.0,243,7,b,a,b,c,a,b,b,a,a,b,c,a,b,c,b,b,n,1,0
13525,b,1,1,1,1,0.9285714285714286,1,0.9,1,0.9,0.0625,369,4,b,a,d,b,a,b,b,a,b,c,b,e,b,c,a,d,n,1,1
12671,b,1,1,1,1,0.0,1,0.6,1,0.6,0.1875,7,2,a,h,b,b,a,c,c,b,a,c,c,k,b,c,a,b,p,1,0
14045,c,1,1,1,1,0.1428571428571428,1,0.2,1,0.2,0.0625,43,4,b,b,b,c,a,c,c,b,a,d,a,e,b,c,a,a,j,1,1
7876,a,1,1,1,1,0.5,1,0.3,1,0.3,0.125,120,5,b,h,b,b,a,c,c,b,a,c,c,c,b,c,a,a,k,0,0
7914,c,1,1,1,1,0.8571428571428571,1,0.4,1,0.4,0.0,345,5,c,a,b,c,a,b,b,a,b,b,b,f,b,c,b,a,n,1,1
14441,c,1,1,1,1,0.4285714285714285,1,0.4666666666666667,1,0.4666666666666667,0.0625,142,7,c,a,b,b,a,b,b,a,b,c,b,g,b,c,a,b,n,1,1
5069,b,1,1,1,1,0.5,1,0.0,1,0.0,0.0,186,0,a,h,b,c,a,b,d,b,a,a,a,j,a,a,a,b,n,1,0
7391,b,1,1,1,1,0.7142857142857143,1,0.9666666666666668,1,0.9666666666666668,0.0625,329,4,a,a,d,b,a,b,b,a,a,c,b,k,b,a,a,d,A,0,0
14007,a,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.125,329,4,a,h,d,b,a,b,b,a,b,d,b,e,b,c,a,d,j,0,0
1532,b,1,1,1,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0.1875,149,4,b,h,b,b,a,b,d,b,b,a,b,k,a,c,a,a,i,1,1
13085,c,1,1,1,1,0.6428571428571429,1,0.1333333333333333,1,0.1333333333333333,0.0,153,4,b,c,b,c,a,a,a,a,b,b,b,e,b,c,a,b,n,1,0
2200,b,1,1,1,1,0.5714285714285714,1,0.9666666666666668,1,0.9666666666666668,0.125,222,0,b,b,d,b,a,b,d,a,a,a,c,j,a,c,a,d,h,0,0
4192,a,1,1,1,1,0.7857142857142857,1,0.4,1,0.4,0.1875,234,5,a,h,d,c,a,b,b,a,a,b,c,c,b,c,a,d,h,0,0
11240,a,1,1,1,1,0.7857142857142857,1,0.5,1,0.5,0.125,296,5,b,h,d,c,a,b,d,a,a,c,a,c,a,c,a,d,i,1,1
15605,a,1,1,1,1,0.5714285714285714,1,0.4,1,0.4,0.0,219,5,b,a,b,c,a,a,d,a,b,b,b,c,a,c,a,b,h,0,0
2570,c,1,1,1,1,0.2857142857142857,1,0.3333333333333333,1,0.3333333333333333,0.125,74,5,b,c,c,c,a,c,c,a,a,d,c,b,b,c,b,c,j,0,0
12714,c,1,1,1,1,0.5,1,0.1,1,0.1,0.0,99,4,a,b,b,c,b,a,d,a,b,a,b,e,a,c,b,b,a,0,0
6743,a,1,1,1,1,0.8571428571428571,1,0.9333333333333332,1,0.9333333333333332,0.125,285,4,c,a,d,b,a,b,b,a,a,c,a,j,b,a,a,d,v,0,0
17326,a,1,1,1,1,0.9285714285714286,1,0.1666666666666666,1,0.1666666666666666,0.0,284,4,a,b,b,c,a,b,b,a,b,b,b,e,b,c,b,b,u,0,0
14923,a,1,1,1,1,0.0,1,0.4,1,0.4,0.125,11,4,c,b,b,b,a,b,b,b,a,c,a,j,b,c,a,b,n,1,1
17034,a,1,1,1,1,0.2857142857142857,1,0.5333333333333333,1,0.5333333333333333,0.125,90,4,a,b,b,b,a,a,d,b,b,d,b,e,a,c,a,b,j,1,0
244,c,1,1,1,1,0.5,1,0.4,1,0.4,0.1875,112,4,b,a,b,b,a,b,b,b,a,a,c,j,b,c,a,b,e,0,0
15238,c,1,1,1,1,0.2142857142857142,1,0.1,1,0.1,0.0,58,4,a,b,b,c,a,b,b,b,a,d,a,e,b,c,b,b,b,1,0
4167,c,1,1,1,1,0.5,1,0.2,1,0.2,0.0625,146,5,a,f,d,c,a,b,b,b,b,c,b,c,b,c,b,d,n,1,0
1739,c,1,1,1,1,0.9285714285714286,1,0.6333333333333333,1,0.6333333333333333,0.1875,357,6,a,a,e,c,a,b,b,a,b,c,b,g,b,c,a,a,n,1,1
9450,a,1,1,1,1,0.0714285714285714,1,0.2,1,0.2,0.0625,32,4,b,b,b,c,a,c,c,b,b,c,b,e,b,c,b,a,u,1,1
4916,a,1,1,1,1,0.5714285714285714,1,0.9333333333333332,1,0.9333333333333332,0.0625,213,7,a,a,e,b,a,a,a,a,b,c,b,g,b,c,a,f,h,0,0
6182,b,1,1,1,1,0.5714285714285714,1,0.4333333333333333,1,0.4333333333333333,0.0,312,4,a,a,b,c,a,c,c,a,a,c,a,e,b,a,a,b,G,1,1
2171,a,1,1,1,1,0.4285714285714285,1,0.9,1,0.9,0.125,131,4,a,a,e,b,a,b,d,a,b,b,b,e,a,a,a,f,e,0,0
12103,b,1,1,1,1,0.7142857142857143,1,0.7333333333333333,1,0.7333333333333333,0.0,292,4,a,i,b,b,a,c,c,a,a,c,c,e,b,c,a,b,n,1,0
10383,b,1,1,1,1,0.5,1,0.5,1,0.5,0.0,281,6,b,a,b,c,a,c,c,a,b,c,b,b,b,a,a,b,n,1,0
11505,a,1,1,1,1,0.2857142857142857,1,0.4,1,0.4,0.0,75,3,b,a,b,c,a,b,d,a,a,a,c,e,a,c,a,b,n,1,0
2595,c,1,1,1,1,0.1428571428571428,1,0.9666666666666668,1,0.9666666666666668,0.0,68,5,a,a,c,b,a,c,c,a,a,c,c,f,b,a,a,c,A,0,0
5349,a,1,1,1,1,0.7857142857142857,1,0.4333333333333333,1,0.4333333333333333,0.125,185,1,a,a,d,c,a,b,d,a,a,c,c,i,a,c,a,d,n,1,1
4505,a,1,1,1,1,0.9285714285714286,1,0.8,1,0.8,0.25,266,7,a,b,d,b,a,b,b,a,b,a,b,g,b,c,a,d,e,0,0
7904,a,1,1,1,1,0.9285714285714286,1,0.8333333333333334,1,0.8333333333333334,0.125,315,7,a,a,e,b,a,b,b,a,b,a,b,h,b,c,a,a,n,1,1
7796,b,1,1,1,1,0.2857142857142857,1,0.2,1,0.2,0.0625,73,4,b,b,e,c,a,b,b,a,a,c,c,e,b,c,b,f,m,1,1
2330,a,1,1,1,1,0.6428571428571429,1,0.9666666666666668,1,0.9666666666666668,0.125,179,4,c,h,d,b,a,b,b,a,b,a,b,e,b,c,a,d,e,0,0
16105,a,1,1,1,1,0.0,1,0.2666666666666666,1,0.2666666666666666,0.0,17,4,b,c,b,c,a,c,c,b,a,c,c,e,b,c,b,b,q,1,1
8351,a,1,1,1,1,0.7142857142857143,1,0.7,1,0.7,0.125,146,8,b,a,b,b,a,b,b,b,a,c,a,d,b,c,a,b,e,0,0
8188,a,1,1,1,1,0.8571428571428571,1,0.4666666666666667,1,0.4666666666666667,0.3125,191,4,b,a,d,b,a,b,d,b,a,c,a,e,a,c,a,d,e,1,0
2928,a,1,1,1,1,0.9285714285714286,1,0.4666666666666667,1,0.4666666666666667,0.0,369,7,a,a,d,c,a,b,d,a,b,c,b,d,a,c,a,d,n,1,0
6732,c,1,1,1,1,0.7142857142857143,1,0.5666666666666667,1,0.5666666666666667,0.125,186,6,a,a,c,b,a,b,b,a,b,b,b,f,b,c,a,a,v,0,0
4367,a,1,1,1,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0.0,193,5,b,a,d,c,a,b,b,a,a,d,b,c,b,c,b,d,u,1,0
3287,a,1,1,1,1,0.2857142857142857,1,0.5333333333333333,1,0.5333333333333333,0.25,62,4,c,h,b,b,a,c,c,b,a,c,a,e,b,c,a,b,n,1,1
4594,a,1,1,1,1,0.3571428571428571,1,0.6333333333333333,1,0.6333333333333333,0.0625,101,8,a,b,d,c,a,b,b,b,a,c,b,h,b,c,a,d,n,1,0
16994,a,1,1,1,1,0.0,1,0.1333333333333333,1,0.1333333333333333,0.0,12,4,b,d,b,c,a,b,b,b,a,c,a,e,b,c,a,b,h,0,0
11411,c,1,1,1,1,0.4285714285714285,1,0.1666666666666666,1,0.1666666666666666,0.0,188,4,b,a,e,c,a,b,d,a,a,a,c,e,a,a,b,f,u,0,0
17513,a,1,1,1,1,0.5714285714285714,1,0.4,1,0.4,0.125,181,5,b,a,b,b,a,c,c,a,b,c,b,c,b,c,a,b,C,1,1
15291,a,1,1,1,1,0.2142857142857142,1,0.7,1,0.7,0.0,102,5,b,h,b,b,a,c,c,a,a,c,c,c,b,c,a,b,e,1,1
17577,a,1,1,1,1,0.1428571428571428,1,0.5333333333333333,1,0.5333333333333333,0.0625,58,4,a,h,b,b,a,b,b,b,b,c,b,e,b,a,a,b,e,1,0
5464,b,1,1,1,1,0.2142857142857142,1,0.1666666666666666,1,0.1666666666666666,0.0,123,5,c,f,b,c,a,b,b,a,b,a,b,b,b,a,b,b,n,1,1
13044,c,1,1,1,1,0.7857142857142857,1,0.4666666666666667,1,0.4666666666666667,0.25,167,7,b,a,d,b,a,c,c,a,a,c,c,h,b,c,a,d,j,0,1
12805,c,1,1,1,1,0.3571428571428571,1,0.4,1,0.4,0.125,71,5,a,a,b,b,a,c,c,b,a,c,c,b,b,c,b,b,h,0,0
98,c,1,1,1,1,0.2142857142857142,1,0.6333333333333333,1,0.6333333333333333,0.125,91,5,b,e,e,b,a,b,d,b,a,c,a,c,a,c,b,f,e,0,0
1693,a,1,1,1,1,0.9285714285714286,1,0.7333333333333333,1,0.7333333333333333,0.0625,335,6,a,a,e,b,a,c,c,a,b,c,b,f,b,c,a,f,h,0,0
5911,a,1,1,1,1,0.6428571428571429,1,0.8,1,0.8,0.0625,208,1,a,b,d,b,a,a,d,a,a,c,b,i,a,c,a,d,d,0,0
9835,c,1,1,1,1,0.0,1,0.4,1,0.4,0.125,16,2,b,h,b,b,a,c,c,b,a,c,c,k,b,c,a,b,p,0,0
9007,a,1,1,1,1,0.4285714285714285,1,0.3,1,0.3,0.1875,85,4,a,h,d,b,a,c,d,a,b,a,b,j,a,c,a,d,u,0,0
3220,a,1,1,1,1,0.9285714285714286,1,0.4,1,0.4,0.0,315,7,a,c,b,c,a,a,d,a,b,c,b,g,a,c,a,b,n,1,1
14887,b,1,1,1,1,0.5714285714285714,1,0.3,1,0.3,0.0,264,0,a,f,d,c,a,a,a,b,b,d,b,j,b,c,b,d,m,1,1
10762,a,1,1,1,1,0.0,1,0.4666666666666667,1,0.4666666666666667,0.125,11,2,b,h,e,b,a,b,b,b,a,b,c,k,b,c,a,f,e,0,0
7371,a,1,1,1,1,0.2142857142857142,1,0.1333333333333333,1,0.1333333333333333,0.0,61,4,b,c,b,c,a,c,c,a,a,c,c,e,b,c,a,b,u,0,0
1045,a,1,1,1,1,0.5,1,0.6333333333333333,1,0.6333333333333333,0.125,153,5,a,a,e,c,a,c,c,b,b,c,b,b,b,c,b,f,h,0,0
3470,c,1,1,1,1,0.9285714285714286,1,0.9,1,0.9,0.125,357,0,a,a,b,b,a,b,b,a,b,c,b,j,b,a,a,a,e,0,0
9066,a,1,1,1,1,0.7142857142857143,1,0.8333333333333334,1,0.8333333333333334,0.125,258,2,c,b,d,b,a,b,b,b,a,c,c,k,b,c,a,d,e,0,0
11034,c,1,1,1,1,0.5714285714285714,1,0.4333333333333333,1,0.4333333333333333,0.1875,134,7,b,a,c,b,a,c,d,a,b,a,b,g,a,c,b,c,h,0,1
17322,a,1,1,1,1,0.2142857142857142,1,0.5333333333333333,1,0.5333333333333333,0.125,46,5,a,a,b,b,a,a,d,b,b,c,b,b,a,c,a,a,e,0,0
13203,c,1,1,1,1,1.0,1,0.4666666666666667,1,0.4666666666666667,0.1875,348,7,a,i,d,b,a,b,b,a,b,c,b,g,b,c,a,d,n,1,0
18143,a,1,1,1,1,0.5,1,0.1333333333333333,1,0.1333333333333333,0.0,125,5,a,a,b,c,a,b,b,a,b,c,b,c,b,c,b,b,n,1,0
16350,b,1,1,1,1,0.4285714285714285,1,0.2,1,0.2,0.0625,157,2,a,h,d,c,a,a,d,b,a,a,a,k,a,c,a,d,i,0,0
6929,b,1,1,1,1,0.1428571428571428,1,0.3,1,0.3,0.0,94,5,c,a,b,c,a,b,b,a,b,c,b,f,b,c,b,b,n,1,1
6019,a,1,1,1,1,0.8571428571428571,1,0.4,1,0.4,0.25,217,5,b,h,d,c,a,b,b,a,b,d,b,c,b,a,a,d,c,0,0
3655,c,1,1,1,1,0.5714285714285714,1,0.4666666666666667,1,0.4666666666666667,0.1875,132,4,a,a,c,b,a,c,c,b,a,b,a,e,b,c,a,c,h,1,1
12635,c,1,1,1,1,0.2142857142857142,1,0.7666666666666667,1,0.7666666666666667,0.0,91,4,b,b,e,c,a,c,c,b,b,d,b,e,b,c,a,f,p,0,1
9146,a,1,1,1,1,0.2142857142857142,1,0.3,1,0.3,0.0,67,1,c,c,c,c,a,a,a,a,a,a,c,i,b,c,a,c,B,0,0
13411,a,1,1,1,1,0.7142857142857143,1,0.5,1,0.5,0.125,202,6,c,h,d,c,a,b,b,a,a,d,c,b,b,a,a,d,p,0,0
16150,b,1,1,1,1,0.7142857142857143,1,0.8333333333333334,1,0.8333333333333334,0.125,292,5,b,a,e,b,a,a,a,a,b,a,b,b,b,c,a,f,e,0,0
12489,a,1,1,1,1,0.6428571428571429,1,0.2666666666666666,1,0.2666666666666666,0.0625,219,4,b,b,d,c,a,b,b,b,a,a,a,e,b,c,a,d,j,1,1
786,c,1,1,1,1,0.9285714285714286,1,0.4666666666666667,1,0.4666666666666667,0.0,369,6,b,b,b,c,a,b,b,a,a,b,c,b,b,c,b,a,n,1,1
6541,b,1,1,1,1,0.7857142857142857,1,0.5,1,0.5,0.0625,363,4,b,a,c,a,a,b,b,a,a,c,a,j,b,c,a,c,m,1,1
3965,a,1,1,1,1,0.9285714285714286,1,0.8333333333333334,1,0.8333333333333334,0.125,315,1,a,i,d,b,a,b,b,a,a,a,c,i,b,c,a,d,w,0,0
2676,c,1,1,1,1,0.3571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0625,91,4,c,a,d,c,a,a,d,b,a,c,a,e,a,c,a,d,C,1,0
8730,a,1,1,1,1,0.9285714285714286,1,0.0666666666666666,1,0.0666666666666666,0.0,315,1,b,f,b,c,a,b,b,a,b,b,b,i,b,c,b,b,n,1,0
7034,b,1,1,1,1,0.3571428571428571,1,0.2666666666666666,1,0.2666666666666666,0.0625,69,7,a,h,b,c,a,b,d,b,a,a,c,f,a,c,a,a,t,1,1
1515,a,1,1,1,1,0.7857142857142857,1,0.4,1,0.4,0.0,338,6,b,a,e,c,a,b,d,a,b,a,b,a,a,a,a,f,n,1,0
9622,a,1,1,1,1,0.0714285714285714,1,0.4,1,0.4,0.125,16,6,c,h,b,c,a,b,b,b,b,c,b,b,b,a,a,b,h,0,0
1300,b,1,1,1,1,0.0714285714285714,1,0.4666666666666667,1,0.4666666666666667,0.0625,40,4,a,h,b,b,a,c,c,a,a,c,c,e,b,c,a,b,A,1,0
5808,c,1,1,1,1,0.7142857142857143,1,0.9333333333333332,1,0.9333333333333332,0.0625,268,4,c,a,e,b,a,c,c,b,b,c,b,e,b,a,a,a,e,0,0
7987,a,1,1,1,1,0.9285714285714286,1,0.9333333333333332,1,0.9333333333333332,0.0,369,7,a,a,d,b,a,b,b,a,b,a,b,g,b,a,a,d,w,1,1
5482,b,1,1,1,1,0.7142857142857143,1,0.1,1,0.1,0.0,286,2,a,h,b,c,a,b,b,a,a,a,b,k,b,c,b,b,m,0,0
17546,b,1,1,1,1,0.0,1,0.1333333333333333,1,0.1333333333333333,0.0,2,5,a,f,b,c,a,c,c,a,a,c,a,c,b,c,b,b,n,1,1
15587,b,1,1,1,1,0.2142857142857142,1,0.6,1,0.6,0.125,59,4,a,h,d,b,a,c,c,a,a,c,a,e,b,c,a,d,b,0,0
16645,a,1,1,1,1,0.9285714285714286,1,0.5333333333333333,1,0.5333333333333333,0.0,369,8,b,a,b,b,a,b,b,a,b,b,b,a,b,c,a,b,i,1,0
11549,c,1,1,1,1,0.5714285714285714,1,0.3,1,0.3,0.0,134,5,a,b,b,c,a,c,c,b,b,c,b,c,b,c,b,b,n,1,1
